loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,loan_status
16500.0, 60 months,  8.18%,335.99,B,B1,leading chief,10+ years,MORTGAGE,98000.0,Not Verified,home_improvement,Home improvement,VA,17.65,0.0,Apr-2005,740.0,744.0,0.0,,,14.0,0.0,13802.0,45.3%,26.0,w,0
35000.0, 36 months, 17.99%,1265.16,D,D2,Mill operator,7 years,MORTGAGE,100000.0,Verified,debt_consolidation,Debt consolidation,AK,22.81,0.0,Sep-2002,675.0,679.0,2.0,46.0,,12.0,0.0,19919.0,66.2%,38.0,f,0
5000.0, 36 months,  6.46%,153.16,A,A1,Business Development Director,10+ years,MORTGAGE,150000.0,Not Verified,credit_card,Credit card refinancing,FL,15.08,0.0,Oct-1986,770.0,774.0,1.0,55.0,,13.0,0.0,9624.0,14.7%,30.0,w,0
10000.0, 36 months,  9.44%,320.05,B,B1,Field Adjuster,< 1 year,MORTGAGE,100000.0,Not Verified,debt_consolidation,Debt consolidation,CO,11.4,0.0,Dec-2002,705.0,709.0,2.0,55.0,,16.0,0.0,11028.0,20.8%,22.0,f,0
35000.0, 60 months, 29.96%,1131.51,G,G4,Manager,5 years,MORTGAGE,230000.0,Source Verified,debt_consolidation,Debt consolidation,AZ,19.81,0.0,Jan-1989,685.0,689.0,2.0,,,19.0,0.0,33376.0,81.1%,44.0,f,1
18000.0, 60 months, 11.55%,396.32,B,B4,Receiver / inventory,10+ years,MORTGAGE,56567.0,Not Verified,debt_consolidation,Debt consolidation,VA,15.36,0.0,Jul-2003,730.0,734.0,0.0,,88.0,13.0,1.0,3870.0,17.4%,18.0,w,0
7500.0, 36 months,  5.32%,225.87,A,A1,Production Manager,1 year,MORTGAGE,47600.0,Not Verified,credit_card,Credit card refinancing,FL,27.0,0.0,Aug-2006,750.0,754.0,0.0,,,7.0,0.0,9121.0,37.1%,15.0,w,0
12000.0, 60 months, 19.03%,311.49,D,D3,Project Manager,5 years,RENT,80000.0,Not Verified,house,Home buying,TX,14.39,3.0,Sep-2007,680.0,684.0,2.0,17.0,,7.0,0.0,304.0,5.5%,30.0,w,1
7200.0, 36 months, 10.15%,232.84,B,B2,Delivery Driver,4 years,RENT,25000.0,Not Verified,credit_card,Credit card refinancing,KS,22.86,0.0,Dec-2005,695.0,699.0,1.0,,,7.0,0.0,6783.0,72.9%,9.0,f,0
9925.0, 36 months, 14.46%,341.44,C,C4,Superintendent ,1 year,RENT,32400.0,Source Verified,credit_card,Credit card refinancing,VA,16.74,0.0,Aug-2002,665.0,669.0,0.0,,22.0,9.0,2.0,2483.0,54%,14.0,w,0
10000.0, 36 months, 13.49%,339.31,C,C2,SR TRUST SYSTEM ANALYST,10+ years,MORTGAGE,54000.0,Source Verified,debt_consolidation,Debt consolidation,PA,28.01,0.0,Jun-1995,685.0,689.0,0.0,77.0,,18.0,0.0,18771.0,46%,32.0,w,0
18000.0, 36 months,  7.90%,563.23,A,A4,Sales Rep,2 years,MORTGAGE,120000.0,Source Verified,credit_card,Lower Interest rate,TX,17.3,0.0,Feb-1996,705.0,709.0,0.0,,,11.0,0.0,18307.0,50.9%,33.0,f,0
9100.0, 36 months,  8.49%,287.23,B,B1,Sr. Processor,10+ years,RENT,65000.0,Not Verified,debt_consolidation,,CA,15.08,0.0,May-1990,665.0,669.0,1.0,,63.0,14.0,1.0,6599.0,32.3%,56.0,w,0
27000.0, 36 months, 13.99%,922.67,C,C4,GM,2 years,MORTGAGE,180000.0,Source Verified,debt_consolidation,Debt consolidation,TX,21.67,0.0,Mar-1999,690.0,694.0,0.0,,,7.0,0.0,27741.0,97.3%,11.0,f,0
15000.0, 36 months,  6.11%,457.08,A,A1,automation clerk ,4 years,OWN,45000.0,Source Verified,home_improvement,Home improvement,VA,6.45,0.0,Oct-2002,800.0,804.0,0.0,,,12.0,0.0,11764.0,13.1%,20.0,w,0
15000.0, 36 months,  9.93%,483.52,B,B2,,,MORTGAGE,40000.0,Verified,debt_consolidation,Debt consolidation,MN,29.61,0.0,Jul-1975,700.0,704.0,0.0,,,7.0,0.0,4289.0,32%,14.0,f,0
12000.0, 36 months, 17.86%,432.99,D,D5,,,OWN,30000.0,Verified,credit_card,Credit card refinancing,OH,35.28,2.0,Nov-1999,700.0,704.0,2.0,7.0,,13.0,0.0,3879.0,28.6%,35.0,w,0
10000.0, 36 months, 10.49%,324.98,B,B2,SR. SQL DBA\Developer,3 years,MORTGAGE,120000.0,Source Verified,debt_consolidation,Debt consolidation,CO,16.71,0.0,Feb-2006,695.0,699.0,1.0,,,21.0,0.0,21982.0,42.9%,32.0,w,0
28000.0, 36 months,  7.89%,876.0,A,A5,Vice President of Sales,3 years,RENT,160000.0,Source Verified,debt_consolidation,Debt consolidation,NY,9.59,0.0,Dec-1979,690.0,694.0,0.0,37.0,,7.0,0.0,24980.0,59.7%,20.0,f,0
11200.0, 60 months, 17.99%,284.35,D,D2,Admin,3 years,MORTGAGE,36480.0,Verified,debt_consolidation,Debt consolidation,TX,16.25,1.0,Apr-2006,660.0,664.0,0.0,20.0,,17.0,0.0,3640.0,41.8%,25.0,f,1
10000.0, 36 months, 14.31%,343.29,C,C4,supervisor ,5 years,MORTGAGE,56000.0,Source Verified,debt_consolidation,Debt consolidation,OK,21.17,0.0,Feb-1990,685.0,689.0,2.0,46.0,,12.0,0.0,3589.0,57%,20.0,f,1
8500.0, 36 months, 27.27%,348.25,E,E5,Supervisor - Pediatric Specialties,2 years,RENT,178064.0,Not Verified,debt_consolidation,Debt consolidation,CA,11.39,0.0,Mar-2004,675.0,679.0,0.0,33.0,,16.0,0.0,12541.0,73.3%,36.0,f,0
6000.0, 36 months, 24.74%,237.74,E,E3,welder,6 years,OWN,36000.0,Verified,house,Home buying,MT,14.1,1.0,Mar-2010,690.0,694.0,1.0,15.0,,8.0,0.0,825.0,6.1%,11.0,f,0
19000.0, 36 months,  6.68%,583.89,A,A3,Teacher,10+ years,MORTGAGE,48000.0,Source Verified,debt_consolidation,Debt consolidation,OK,10.98,0.0,Nov-1977,775.0,779.0,0.0,,,7.0,0.0,9499.0,29.6%,22.0,w,0
9500.0, 36 months, 19.72%,351.71,D,D5,U.S. ARMY,10+ years,RENT,80000.0,Source Verified,debt_consolidation,Consolidation,NC,23.97,0.0,Aug-2003,665.0,669.0,2.0,30.0,,13.0,0.0,20224.0,94.9%,27.0,f,0
10000.0, 36 months, 11.71%,330.76,B,B3,Senior Rep payment Processing,10+ years,OWN,41500.0,Source Verified,debt_consolidation,Debt consolidation,TX,31.17,0.0,Sep-2000,720.0,724.0,0.0,,,18.0,0.0,18331.0,41.9%,32.0,f,0
23500.0, 60 months, 10.99%,510.83,B,B4,Project Manager,2 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,Debt consolidation,TX,8.0,0.0,Oct-1996,680.0,684.0,0.0,36.0,,7.0,0.0,4961.0,78.7%,26.0,w,0
14000.0, 36 months, 14.47%,481.69,C,C2,Co-Founder,< 1 year,RENT,125000.0,Source Verified,debt_consolidation,Debt consolidation,NY,14.1,0.0,May-2003,670.0,674.0,0.0,,,6.0,0.0,30820.0,90.9%,10.0,f,0
28000.0, 60 months, 14.27%,655.44,C,C2,mckinstry co.,7 years,MORTGAGE,95000.0,Verified,debt_consolidation,debt consolidation,WA,9.46,0.0,May-2000,735.0,739.0,1.0,,,9.0,0.0,17936.0,68.1%,29.0,f,0
6000.0, 36 months,  7.56%,186.81,A,A3,Vice President,4 years,RENT,57500.0,Not Verified,credit_card,Credit card refinancing,CA,20.79,0.0,Sep-2009,785.0,789.0,0.0,,,8.0,0.0,3356.0,10.2%,14.0,w,0
6000.0, 36 months, 19.99%,222.96,D,D4,General manager,8 years,MORTGAGE,51000.0,Verified,debt_consolidation,Debt consolidation,SC,28.57,0.0,Aug-2000,675.0,679.0,2.0,50.0,70.0,15.0,1.0,5456.0,24.7%,48.0,f,1
23000.0, 60 months, 11.53%,506.18,B,B5,technical specialist,10+ years,MORTGAGE,58608.43,Not Verified,credit_card,Credit card refinancing,NC,28.07,0.0,Jun-1997,705.0,709.0,0.0,,,12.0,0.0,20578.0,96.6%,27.0,w,1
31500.0, 60 months, 18.25%,804.19,D,D3,Supervisor,1 year,MORTGAGE,98000.0,Source Verified,debt_consolidation,Debt consolidation,TX,12.61,0.0,Aug-1993,710.0,714.0,1.0,,102.0,8.0,1.0,9851.0,71.4%,23.0,w,0
12000.0, 60 months, 19.47%,314.4,D,D5,PGA Apprentice,< 1 year,MORTGAGE,80000.0,Not Verified,debt_consolidation,Debt consolidation,FL,10.62,1.0,Aug-2000,665.0,669.0,0.0,9.0,,8.0,0.0,4084.0,30.3%,33.0,w,1
6000.0, 36 months,  8.19%,188.55,A,A5,Chiropractor,4 years,RENT,62400.0,Verified,credit_card,Credit card refinancing,AL,11.19,0.0,May-2004,705.0,709.0,0.0,,89.0,8.0,1.0,8706.0,47.6%,16.0,w,0
15075.0, 60 months, 14.99%,358.56,C,C4,Implementation Payroll Specialist ,< 1 year,MORTGAGE,57000.0,Verified,debt_consolidation,Debt consolidation,AZ,12.08,0.0,Jul-2000,660.0,664.0,0.0,,78.0,17.0,1.0,6514.0,43.1%,35.0,w,0
22750.0, 60 months, 20.30%,606.54,E,E5,Bascom Palmer Eye Institute,< 1 year,MORTGAGE,47840.0,Verified,debt_consolidation,My debt consolidation,FL,19.31,0.0,Dec-1990,675.0,679.0,2.0,,,11.0,0.0,16509.0,62.8%,16.0,f,1
12000.0, 36 months,  9.17%,382.55,B,B2,travel RN,2 years,RENT,45000.0,Verified,major_purchase,Major purchase,OH,23.73,6.0,Dec-1998,660.0,664.0,1.0,13.0,12.0,18.0,2.0,0.0,0%,30.0,w,0
11200.0, 36 months,  9.99%,361.34,B,B3,teacher,10+ years,RENT,98400.0,Source Verified,car,Car financing,CT,15.15,1.0,Aug-1993,670.0,674.0,0.0,16.0,51.0,14.0,1.0,2509.0,20.4%,49.0,w,1
14175.0, 36 months, 10.42%,460.19,B,B3,Freelance Makeup artist,< 1 year,MORTGAGE,16500.0,Source Verified,debt_consolidation,Debt consolidation,TX,40.01,0.0,Nov-2010,710.0,714.0,0.0,,,12.0,0.0,7426.0,29.8%,14.0,w,0
24000.0, 36 months,  9.17%,765.1,B,B2,Integration Consultant,10+ years,MORTGAGE,165000.0,Not Verified,credit_card,Credit card refinancing,PA,17.11,0.0,Oct-1979,710.0,714.0,1.0,,,23.0,0.0,147940.0,75.5%,50.0,w,0
25000.0, 36 months, 16.02%,879.18,C,C5,,,OWN,26000.0,Not Verified,debt_consolidation,Debt consolidation,CA,35.92,0.0,May-2002,670.0,674.0,0.0,36.0,,17.0,0.0,19222.0,51.5%,21.0,f,1
9600.0, 36 months,  7.99%,300.79,A,A5,Mailhandeler,10+ years,RENT,77000.0,Verified,medical,Medical expenses,NH,2.4,0.0,Feb-1997,685.0,689.0,0.0,70.0,68.0,12.0,1.0,8331.0,21%,27.0,f,0
15000.0, 60 months, 16.55%,369.17,D,D2,MSG,10+ years,RENT,72000.0,Not Verified,debt_consolidation,Debt consolidation,VA,26.85,0.0,May-2002,680.0,684.0,1.0,31.0,,7.0,0.0,15286.0,86.9%,28.0,f,1
25350.0, 36 months, 13.68%,862.47,C,C1,Atlas Development Corporation,9 years,MORTGAGE,134275.0,Source Verified,credit_card,Credit/Debt Consolidation,TX,16.73,0.0,Dec-1988,765.0,769.0,2.0,55.0,,43.0,0.0,9082.0,9%,51.0,w,0
15250.0, 60 months, 17.57%,383.7,D,D4,"Director, Human Resources",3 years,RENT,65000.0,Verified,medical,Medical expenses,NY,30.63,0.0,May-2002,760.0,764.0,1.0,,,13.0,0.0,1941.0,7.2%,20.0,w,1
25000.0, 60 months, 17.77%,631.72,D,D1,Savon Pharmacy,6 years,OWN,110000.0,Verified,house,Down Payment,NJ,28.04,0.0,Dec-2001,695.0,699.0,1.0,,,12.0,0.0,26065.0,69.9%,33.0,f,0
19200.0, 36 months, 12.79%,644.99,C,C1,Registered nurse,9 years,MORTGAGE,65000.0,Source Verified,debt_consolidation,Debt consolidation,FL,5.65,0.0,May-2002,735.0,739.0,1.0,37.0,,15.0,0.0,9457.0,18.1%,23.0,w,0
6025.0, 36 months, 11.49%,198.66,B,B5,Production ,1 year,OWN,30000.0,Source Verified,debt_consolidation,Debt consolidation,OH,25.84,0.0,May-2004,680.0,684.0,0.0,47.0,,22.0,0.0,8427.0,22.8%,39.0,w,0
12725.0, 36 months, 19.42%,469.16,D,D3,Teacher,6 years,RENT,27000.0,Verified,debt_consolidation,Debt consolidation,IL,38.62,0.0,Aug-2008,710.0,714.0,0.0,,,16.0,0.0,9482.0,51.5%,26.0,w,0
30000.0, 36 months, 10.99%,982.02,B,B4,Field Service Engineer,3 years,MORTGAGE,65000.0,Verified,debt_consolidation,Debt consolidation,CO,20.51,0.0,Nov-2001,710.0,714.0,0.0,,80.0,13.0,2.0,21086.0,44%,17.0,w,0
12000.0, 60 months, 13.67%,277.18,B,B5,X- Ray Technician,5 years,RENT,42000.0,Source Verified,debt_consolidation,Debt consolidation,MA,20.46,0.0,Jun-2003,700.0,704.0,0.0,,,6.0,0.0,9114.0,92.1%,16.0,f,0
5000.0, 36 months, 27.27%,204.86,E,E5,Assistant Community Manager,< 1 year,RENT,40000.0,Source Verified,other,Other,NC,28.98,0.0,Feb-2012,685.0,689.0,0.0,,,11.0,0.0,12104.0,42.3%,18.0,w,1
16550.0, 36 months, 14.64%,570.8,C,C3,field engineer,9 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,Debt consolidation,NJ,13.79,0.0,May-2001,665.0,669.0,5.0,,58.0,15.0,1.0,18801.0,62.9%,47.0,f,0
15000.0, 36 months, 12.61%,502.6,C,C1,Oil landman,7 years,MORTGAGE,140000.0,Source Verified,credit_card,Credit card refinancing,TX,23.99,1.0,May-2004,715.0,719.0,2.0,18.0,,14.0,0.0,14127.0,29.4%,33.0,w,0
12000.0, 36 months,  7.07%,370.91,A,A2,Sales,3 years,MORTGAGE,160000.0,Not Verified,debt_consolidation,Debt consolidation,CA,12.17,0.0,Sep-1993,740.0,744.0,0.0,,,25.0,0.0,20091.0,33.7%,46.0,w,0
14000.0, 60 months, 22.20%,388.26,E,E4,Korry Electronics,3 years,RENT,42000.0,Verified,debt_consolidation,Debts,WA,14.86,0.0,Mar-2008,670.0,674.0,2.0,,,11.0,0.0,8683.0,74.9%,12.0,w,0
18000.0, 60 months, 14.49%,423.42,C,C4,Teacher,10+ years,MORTGAGE,78000.0,Not Verified,other,Other,NY,19.06,0.0,Sep-1997,725.0,729.0,1.0,,,8.0,0.0,14568.0,85.7%,26.0,w,1
28000.0, 60 months, 20.99%,757.34,E,E1,Corporate Recruiter,2 years,RENT,87000.0,Verified,debt_consolidation,,ND,33.59,3.0,Mar-1994,695.0,699.0,2.0,18.0,,9.0,0.0,7133.0,73%,43.0,w,1
13000.0, 36 months,  7.99%,407.32,A,A4,Spectrum Manager,10+ years,RENT,81000.0,Not Verified,other,Other,CA,15.61,0.0,Nov-2002,755.0,759.0,0.0,63.0,,9.0,0.0,2305.0,4.3%,27.0,w,0
24000.0, 60 months, 13.33%,550.14,C,C3,Mechanic,6 years,MORTGAGE,80000.0,Not Verified,debt_consolidation,Debt consolidation,NV,36.9,0.0,May-1998,715.0,719.0,1.0,,,16.0,0.0,34426.0,66.5%,31.0,w,0
10500.0, 36 months, 11.47%,346.1,B,B5,e5,6 years,RENT,42000.0,Verified,debt_consolidation,Debt consolidation,VA,22.69,2.0,Sep-2004,660.0,664.0,0.0,6.0,,11.0,0.0,9086.0,73.3%,24.0,w,0
7000.0, 36 months, 12.35%,233.68,B,B4,NASDI,8 years,RENT,86000.0,Not Verified,home_improvement,fix it up,MA,11.15,0.0,May-2002,685.0,689.0,0.0,,,15.0,0.0,13508.0,62.5%,16.0,f,0
25000.0, 36 months,  9.93%,805.86,B,B2,Program Manager,3 years,MORTGAGE,139000.0,Source Verified,debt_consolidation,Debt consolidation,WA,13.72,2.0,May-2000,675.0,679.0,2.0,5.0,,22.0,0.0,16988.0,39.8%,72.0,w,0
35000.0, 60 months, 21.00%,946.87,E,E1,IT Professional,7 years,MORTGAGE,140000.0,Source Verified,debt_consolidation,Consolidation,TX,29.67,0.0,Aug-1985,700.0,704.0,0.0,,,14.0,0.0,38122.0,91.6%,43.0,w,0
2800.0, 36 months, 23.05%,108.47,D,D3,Dock supervisor ,3 years,RENT,32500.0,Not Verified,medical,Medical expenses,NV,15.55,0.0,Jun-2015,685.0,689.0,1.0,,,3.0,0.0,1535.0,61.4%,6.0,w,0
15000.0, 36 months,  5.32%,451.73,A,A1,General Manager,5 years,MORTGAGE,174000.0,Not Verified,debt_consolidation,Debt consolidation,CA,14.04,0.0,Apr-1985,715.0,719.0,0.0,59.0,,12.0,0.0,11028.0,64.1%,41.0,w,0
5000.0, 36 months, 11.99%,166.05,C,C1,Mitigation tech,10+ years,MORTGAGE,43000.0,Verified,debt_consolidation,Debt consolidation,IN,25.62,0.0,Nov-2007,665.0,669.0,1.0,,,8.0,0.0,4817.0,48.2%,14.0,w,0
12000.0, 60 months, 21.48%,327.89,E,E2,Assistant Manager,7 years,RENT,58500.0,Verified,debt_consolidation,Consolidate,PA,34.11,0.0,May-2007,670.0,674.0,2.0,,,13.0,0.0,12615.0,58.4%,36.0,f,1
6000.0, 36 months,  7.62%,186.97,A,A3,Forest City Enterprise inc.,6 years,OWN,30000.0,Not Verified,car,Car financing,CA,4.56,0.0,Jun-2000,720.0,724.0,0.0,,,8.0,0.0,3686.0,15.4%,10.0,f,0
21250.0, 60 months, 16.49%,400.65,D,D3,Sothebys,2 years,MORTGAGE,64500.0,Verified,debt_consolidation,Debt Con,PA,23.27,0.0,Apr-1996,695.0,699.0,2.0,,,15.0,0.0,32368.0,48.2%,31.0,f,0
7200.0, 36 months,  6.62%,221.07,A,A2,Roper Saint Francis Healthcare,9 years,MORTGAGE,100000.0,Verified,debt_consolidation,CC Management,SC,14.64,0.0,Oct-1999,790.0,794.0,0.0,,,10.0,0.0,4643.0,9%,31.0,f,0
2100.0, 36 months,  7.07%,64.91,A,A2,,,OWN,55000.0,Not Verified,other,Other,NJ,15.93,0.0,Dec-1994,795.0,799.0,0.0,,,19.0,0.0,4441.0,8.8%,26.0,w,0
1800.0, 36 months, 11.49%,59.35,B,B5,,,MORTGAGE,49000.0,Verified,home_improvement,Home improvement,PA,26.01,0.0,Feb-1999,690.0,694.0,1.0,74.0,,14.0,0.0,19119.0,63.5%,27.0,w,0
15000.0, 36 months, 10.99%,491.01,B,B4,construction manager,4 years,MORTGAGE,74000.0,Source Verified,credit_card,Credit card refinancing,WV,27.55,0.0,Aug-2003,730.0,734.0,1.0,29.0,28.0,10.0,1.0,13577.0,52.6%,22.0,w,0
21000.0, 36 months, 11.49%,692.4,B,B5,Operations Director,10+ years,MORTGAGE,140000.0,Source Verified,credit_card,Credit card refinancing,AR,11.45,1.0,Jan-1999,685.0,689.0,1.0,17.0,32.0,14.0,1.0,27826.0,63.2%,28.0,f,0
40000.0, 36 months,  7.97%,1252.91,A,A5,service manager,3 years,RENT,96000.0,Source Verified,debt_consolidation,Debt consolidation,OR,24.4,0.0,May-1997,705.0,709.0,1.0,47.0,,15.0,0.0,41490.0,61.5%,22.0,w,0
7000.0, 36 months, 11.49%,230.8,B,B5,Registered Nurse,6 years,MORTGAGE,76000.0,Source Verified,debt_consolidation,Debt consolidation,FL,20.75,0.0,Feb-2005,685.0,689.0,0.0,51.0,38.0,14.0,2.0,9199.0,34.8%,23.0,w,0
21000.0, 36 months, 16.01%,738.41,C,C5,Project manager,6 years,RENT,79000.0,Verified,credit_card,Credit card refinancing,NM,26.01,1.0,Mar-2005,750.0,754.0,0.0,22.0,,11.0,0.0,18647.0,76.1%,17.0,w,0
9500.0, 36 months,  8.81%,301.26,A,A5,,< 1 year,RENT,69000.0,Source Verified,credit_card,Credit card refinancing,NJ,7.95,0.0,Mar-2014,750.0,754.0,1.0,,,4.0,0.0,4192.0,24.1%,4.0,w,1
13000.0, 60 months, 19.99%,344.35,D,D4,Respiratory Therapist,< 1 year,RENT,48000.0,Source Verified,debt_consolidation,Debt consolidation,TN,17.53,0.0,Aug-1999,720.0,724.0,3.0,28.0,29.0,15.0,2.0,1103.0,3%,39.0,w,0
6000.0, 36 months, 10.42%,194.79,B,B3,Logistics ,2 years,RENT,40000.0,Source Verified,debt_consolidation,Debt consolidation,GA,8.19,1.0,Mar-2009,690.0,694.0,0.0,21.0,,9.0,0.0,652.0,5%,18.0,w,0
15000.0, 36 months, 13.98%,512.52,C,C3,Registered Nurse,< 1 year,RENT,70000.0,Not Verified,debt_consolidation,Debt consolidation,TX,27.16,0.0,Aug-1997,660.0,664.0,0.0,,,27.0,0.0,16504.0,77.1%,40.0,f,0
8275.0, 36 months, 20.00%,307.53,D,D4,Dishwasher,1 year,RENT,23000.0,Verified,car,Car financing,IL,24.29,0.0,Mar-2008,735.0,739.0,2.0,,,12.0,0.0,1487.0,6.6%,13.0,w,1
2400.0, 36 months, 15.61%,83.92,D,D1,Clerk,7 years,MORTGAGE,23000.0,Not Verified,other,Other,TX,19.42,0.0,Jul-1998,735.0,739.0,0.0,,,6.0,0.0,87.0,2%,12.0,f,0
8025.0, 36 months, 15.04%,278.35,C,C4,Human Resource/IC Manager,4 years,MORTGAGE,48484.0,Verified,home_improvement,Home improvement,FL,30.12,0.0,May-1996,720.0,724.0,0.0,27.0,,24.0,0.0,14247.0,28.8%,38.0,f,1
30000.0, 36 months, 11.49%,989.14,B,B5,Counselor ,10+ years,RENT,76000.0,Verified,credit_card,Credit card refinancing,CA,15.02,0.0,Aug-2003,670.0,674.0,3.0,64.0,80.0,13.0,1.0,20425.0,66.3%,23.0,w,0
35000.0, 36 months, 18.99%,1282.79,D,D3,Technician ,4 years,MORTGAGE,91000.0,Verified,debt_consolidation,Debt consolidation,ND,28.84,0.0,Feb-2002,690.0,694.0,0.0,,,7.0,0.0,23915.0,93.8%,30.0,f,0
1400.0, 36 months,  6.67%,43.02,A,A2,Forester,10+ years,MORTGAGE,60000.0,Not Verified,car,Car financing,WI,8.78,0.0,Sep-2000,760.0,764.0,0.0,,,5.0,0.0,5399.0,37%,13.0,f,0
15000.0, 60 months, 20.00%,397.41,D,D4,Scheduling Center ,< 1 year,OWN,40000.0,Verified,debt_consolidation,Debt consolidation,NY,14.07,0.0,Jun-2007,705.0,709.0,0.0,,,13.0,0.0,7587.0,19%,14.0,w,0
30000.0, 36 months, 19.05%,1100.44,D,D4,The University of Maryland,< 1 year,RENT,85000.0,Verified,credit_card,Credit Consolidation ,DC,19.4,0.0,Jan-2003,690.0,694.0,0.0,,,9.0,0.0,11277.0,87.4%,13.0,f,0
10225.0, 60 months, 24.50%,297.13,F,F3,Administrative assistant ,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,Debt consolidation,MA,15.21,0.0,Dec-1994,695.0,699.0,2.0,40.0,,22.0,0.0,7128.0,17.8%,38.0,f,0
35000.0, 60 months, 22.45%,975.64,F,F1,Management ,9 years,OWN,225000.0,Verified,debt_consolidation,Debt consolidation,FL,17.89,0.0,Aug-2003,670.0,674.0,3.0,57.0,,16.0,0.0,20939.0,61.6%,44.0,w,1
18575.0, 60 months, 19.03%,482.16,D,D3, Project Manager,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,Debt consolidation,OH,50.81,0.0,Sep-2004,725.0,729.0,2.0,,,9.0,0.0,18909.0,72.4%,30.0,w,1
18000.0, 36 months,  7.26%,557.94,A,A4,Quality Control inspector,8 years,MORTGAGE,90000.0,Not Verified,debt_consolidation,Debt consolidation,VA,18.55,0.0,Oct-1985,680.0,684.0,0.0,34.0,,15.0,0.0,40228.0,65%,27.0,w,0
17000.0, 60 months, 21.00%,459.91,E,E2,North Texas Foot & Ankle,3 years,RENT,150000.0,Verified,debt_consolidation,Debt 2013,TX,15.01,1.0,Dec-1988,690.0,694.0,3.0,21.0,,10.0,0.0,18099.0,66.8%,53.0,f,1
7000.0, 36 months, 13.59%,237.86,C,C2,RSP Teacher,2 years,RENT,47000.0,Not Verified,debt_consolidation,Debt consolidation,CA,6.08,0.0,Jul-2001,700.0,704.0,0.0,,,5.0,0.0,6516.0,74.9%,5.0,w,0
10000.0, 60 months, 13.67%,230.98,C,C3,office manager,5 years,MORTGAGE,45000.0,Not Verified,debt_consolidation,Debt consolidation,KS,22.48,0.0,Aug-1998,660.0,664.0,0.0,45.0,,9.0,0.0,9415.0,71.9%,16.0,w,1
10875.0, 60 months, 18.39%,278.47,E,E2,Olive View Medical Center,10+ years,MORTGAGE,104000.0,Not Verified,debt_consolidation,Debt Consolidation Loan,CA,21.77,0.0,Mar-1990,675.0,679.0,2.0,49.0,,17.0,0.0,34722.0,69.4%,32.0,f,1
30000.0, 60 months,  9.76%,633.88,B,B1,Monarch Housing Associates,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,debt consolidation,NJ,1.62,0.0,Jul-1978,810.0,814.0,0.0,,,6.0,0.0,30905.0,5.7%,20.0,f,0
5500.0, 36 months, 11.49%,181.35,B,B5,Probation Officer,10+ years,MORTGAGE,44000.0,Not Verified,debt_consolidation,Debt consolidation,OH,16.62,2.0,Oct-1993,660.0,664.0,1.0,6.0,,15.0,0.0,8953.0,54.3%,32.0,w,0
9700.0, 36 months,  9.75%,311.86,B,B3,Customer Service Rep,2 years,RENT,31200.0,Source Verified,debt_consolidation,Debt consolidation,FL,15.88,0.0,Sep-2012,675.0,679.0,0.0,,,7.0,0.0,4433.0,73.9%,7.0,w,0
24000.0, 60 months, 20.55%,643.23,D,D2,Senior Manager,10+ years,MORTGAGE,95000.0,Verified,credit_card,Credit card refinancing,AL,7.79,1.0,Jan-2003,665.0,669.0,0.0,3.0,,8.0,0.0,6475.0,77.1%,19.0,w,0
35000.0, 60 months, 19.24%,912.55,E,E2,Operations Manager,1 year,MORTGAGE,115000.0,Verified,debt_consolidation,Debt consolidation,CO,20.05,0.0,Jun-2001,690.0,694.0,0.0,,,14.0,0.0,48248.0,90.4%,24.0,w,0
5000.0, 36 months,  7.21%,154.87,A,A3,Sr DBA,7 years,MORTGAGE,170000.0,Not Verified,debt_consolidation,Debt consolidation,PA,10.72,0.0,Jun-1985,720.0,724.0,0.0,,,11.0,0.0,12696.0,49.6%,23.0,w,0
9000.0, 36 months,  6.67%,276.54,A,A2,Recruiter,9 years,RENT,42100.0,Source Verified,credit_card,Credit card refinancing,CA,35.75,0.0,Oct-1996,710.0,714.0,0.0,,,14.0,0.0,25995.0,62.5%,23.0,w,0
21000.0, 36 months,  7.56%,653.81,A,A3,Operator,2 years,RENT,48000.0,Source Verified,debt_consolidation,Debt consolidation,NJ,13.25,0.0,Sep-2012,770.0,774.0,1.0,,,15.0,0.0,5413.0,8.1%,18.0,w,0
24000.0, 36 months, 25.49%,960.47,E,E4,Sales Lead,10+ years,MORTGAGE,82500.0,Verified,debt_consolidation,Debt consolidation,TN,25.08,0.0,Apr-2006,700.0,704.0,0.0,,,14.0,0.0,31857.0,68.8%,18.0,f,0
10000.0, 36 months, 14.31%,343.29,C,C4,Prog Anbalyst LD,3 years,MORTGAGE,85000.0,Verified,debt_consolidation,Debt consolidation,GA,34.29,0.0,Jul-1997,665.0,669.0,0.0,36.0,79.0,10.0,1.0,8355.0,87%,18.0,f,1
